name,lat,lon,addr:city,tower:construction,tower:type,tourism,height,building,wikipedia,charge,start_date,access,surveillance,man_made,darkness_value,falchi_category
Unnamed POI,50.0863023,14.4135672,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.7292356,Oranžová (Extrémní znečištění)
Unnamed POI,49.2188853,16.5528939,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,1.5378819,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2188276,16.5528965,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,1.5378819,Žlutá (Velmi silné znečištění)
"Konstancie, patří PPV invest",49.218524,16.5529411,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,1.5378819,Žlutá (Velmi silné znečištění)
Cam,50.126509,14.4226273,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,2.5224469,Žlutá (Velmi silné znečištění)
Křížový vrch,49.8628544,17.1783794,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0999106,Modrá (Mírné znečištění)
Unnamed POI,49.1938631,16.598786,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.1747441,Oranžová (Extrémní znečištění)
Unnamed POI,49.1936522,16.6001767,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.5112658,Oranžová (Extrémní znečištění)
Unnamed POI,49.1946778,16.6004163,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.5112658,Oranžová (Extrémní znečištění)
Unnamed POI,49.19842,16.6056342,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,3.2600834,Oranžová (Extrémní znečištění)
Unnamed POI,50.0873449,14.427257,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,5.006194,Oranžová (Extrémní znečištění)
Rozhledna obora,50.118526,14.4019731,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.652322,Oranžová (Extrémní znečištění)
Roh hranic,50.6744235,15.8607519,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.118773535,Modrá (Mírné znečištění)
Horská služba Černý Důl,50.63702,15.7055,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,indoor,surveillance,0.14583208,Modrá (Mírné znečištění)
Pražská vyhlídka,50.3841051,14.288637,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23341782,Světle modrá (Střední znečištění)
vyhlídka na České středohoří (západní část),50.389104,14.2879553,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23982622,Světle modrá (Střední znečištění)
Roudnická vyhlídka,50.3892829,14.2883682,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23982622,Světle modrá (Střední znečištění)
Máchova vyhlídka,50.4402485,14.578785,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15212494,Modrá (Mírné znečištění)
Unnamed POI,49.7437149,13.4287664,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.1303747,Zelená (Silné znečištění)
Unnamed POI,50.6983945,13.7331786,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.18842266,Světle modrá (Střední znečištění)
Hornek,49.2315165,16.7171894,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.47618178,Tmavě zelená (Znečištěná)
Unnamed POI,49.4454495,14.8578332,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.07966224,Tmavě modrá (Slabé znečištění)
Unnamed POI,50.4555891,14.5698267,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13427505,Modrá (Mírné znečištění)
Unnamed POI,50.6144333,16.123617,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11387932,Modrá (Mírné znečištění)
Unnamed POI,50.4464807,14.5755388,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14131466,Modrá (Mírné znečištění)
Pokličky,50.4552415,14.5893613,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13755102,Modrá (Mírné znečištění)
Unnamed POI,50.4576661,14.5773273,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.136188,Modrá (Mírné znečištění)
Výhled na přehradu Souš,50.7994305,15.3245522,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11772445,Modrá (Mírné znečištění)
Ostrý,50.531534,13.951514,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,yes,Unknown,Unknown,0.1995384,Světle modrá (Střední znečištění)
Unnamed POI,49.09529,16.1348663,Unknown,Unknown,Unknown,Unknown,136,Unknown,Unknown,Unknown,Unknown,Unknown,webcam,surveillance,0.5935059,Tmavě zelená (Znečištěná)
Unnamed POI,49.7847513,13.4357343,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.54656285,Tmavě zelená (Znečištěná)
Unnamed POI,49.7838072,13.435073,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,yes,Unknown,Unknown,0.54656285,Tmavě zelená (Znečištěná)
Unnamed POI,50.0957616,14.5092965,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,3.37368,Oranžová (Extrémní znečištění)
Unnamed POI,50.0795954,15.8136275,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.40837535,Tmavě zelená (Znečištěná)
Unnamed POI,50.0808226,15.8144505,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.40837535,Tmavě zelená (Znečištěná)
Unnamed POI,50.0238619,14.4040651,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,2.5797431,Oranžová (Extrémní znečištění)
Opatov Metro otočná,50.0274635,14.507556,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,2.7362525,Oranžová (Extrémní znečištění)
Unnamed POI,49.1943271,16.5972552,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.1747441,Oranžová (Extrémní znečištění)
Unnamed POI,49.198,16.603678,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,3.2600834,Oranžová (Extrémní znečištění)
Unnamed POI,49.1974963,16.6038536,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,3.2600834,Oranžová (Extrémní znečištění)
Unnamed POI,49.1976744,16.60504,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,3.2600834,Oranžová (Extrémní znečištění)
Unnamed POI,49.1981783,16.6048651,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,3.2600834,Oranžová (Extrémní znečištění)
Unnamed POI,49.7464769,13.4382514,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,1.0562961,Zelená (Silné znečištění)
Unnamed POI,50.1708873,17.1164691,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.070556805,Tmavě modrá (Slabé znečištění)
Zelenohorská vyhlídka,49.0827326,13.4360658,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.033407856,Šedá (Téměř přirozená)
Vyhlídka Havlova skála,49.9098299,13.5526166,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.10514714,Modrá (Mírné znečištění)
Unnamed POI,50.2420518,14.3060816,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.2336674,Zelená (Silné znečištění)
Unnamed POI,49.2909421,17.3835729,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,camera,surveillance,0.9049752,Zelená (Silné znečištění)
Unnamed POI,49.2980003,17.3930078,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,1.0339187,Zelená (Silné znečištění)
Unnamed POI,50.084777,14.4222519,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,5.038393,Oranžová (Extrémní znečištění)
Unnamed POI,50.0317372,14.4898076,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.5297456,Oranžová (Extrémní znečištění)
Unnamed POI,50.091289,14.4274599,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,5.0469403,Oranžová (Extrémní znečištění)
Unnamed POI,49.5884586,16.4315975,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.09525612,Modrá (Mírné znečištění)
Unnamed POI,50.0860989,14.4353132,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.6364536,Oranžová (Extrémní znečištění)
Jeruzalemská,50.0839581,14.4326396,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,5.006194,Oranžová (Extrémní znečištění)
Unnamed POI,50.0899364,14.4184305,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,4.9607544,Oranžová (Extrémní znečištění)
Unnamed POI,50.4576578,13.3964494,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.8596379,Zelená (Silné znečištění)
Paličník,50.8714673,15.2575811,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,cs:Paličník,Unknown,Unknown,Unknown,Unknown,Unknown,0.11500226,Modrá (Mírné znečištění)
Soví vyhlídka,50.9341864,14.429175,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.102289625,Modrá (Mírné znečištění)
Holubník,50.8407212,15.1834925,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,cs:Holubník (Jizerské hory),Unknown,Unknown,Unknown,Unknown,Unknown,0.13483444,Modrá (Mírné znečištění)
Ptačí kupy,50.8470081,15.1737111,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,cs:Ptačí kupy,Unknown,Unknown,Unknown,Unknown,Unknown,0.142671,Modrá (Mírné znečištění)
řopík,50.2422239,14.3055653,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.2336674,Zelená (Silné znečištění)
Unnamed POI,50.2573085,14.3002775,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0396235,Zelená (Silné znečištění)
Unnamed POI,50.0835403,14.454179,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,4.188228,Oranžová (Extrémní znečištění)
Unnamed POI,50.0819692,14.4224798,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,5.038393,Oranžová (Extrémní znečištění)
Unnamed POI,50.0976655,14.5016265,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.60584,Oranžová (Extrémní znečištění)
Unnamed POI,50.0989853,14.5059454,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.60584,Oranžová (Extrémní znečištění)
Unnamed POI,50.2370255,12.8982551,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.47581556,Tmavě zelená (Znečištěná)
Unnamed POI,48.6309659,14.2782599,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0793061,Tmavě modrá (Slabé znečištění)
Unnamed POI,50.7801516,14.1856357,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.6985901,Zelená (Silné znečištění)
Unnamed POI,49.5989615,18.1467137,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.7602001,Zelená (Silné znečištění)
Unnamed POI,50.0817367,14.4251158,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,5.006194,Oranžová (Extrémní znečištění)
Doubravská hora,50.639026,13.8597404,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.642071,Zelená (Silné znečištění)
Unnamed POI,50.6389788,13.8381548,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.098289,Zelená (Silné znečištění)
Unnamed POI,50.0851032,14.4600833,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.000663,Oranžová (Extrémní znečištění)
Unnamed POI,49.2557942,16.6223945,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.73377657,Zelená (Silné znečištění)
Unnamed POI,50.5897591,14.0227538,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.28757998,Světle modrá (Střední znečištění)
Kamera 8,48.8106019,14.3180771,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.42393446,Tmavě zelená (Znečištěná)
Unnamed POI,49.9052596,14.4033486,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.41788307,Tmavě zelená (Znečištěná)
Unnamed POI,49.1817181,16.5789007,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.2706008,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2262515,16.5767078,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,2.128194,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2084274,16.5941395,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,2.6035013,Oranžová (Extrémní znečištění)
Unnamed POI,50.2344153,14.2989893,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.9126869,Zelená (Silné znečištění)
Unnamed POI,50.10025,14.5045715,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.60584,Oranžová (Extrémní znečištění)
Krkavec (rozhledna),49.8022925,13.341335,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.46496573,Tmavě zelená (Znečištěná)
Czeskie Kamienie / Mužské kameny,50.7768791,15.5911024,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,pl:Czeskie Kamienie,Unknown,Unknown,Unknown,Unknown,Unknown,0.103499204,Modrá (Mírné znečištění)
Krakonoš,50.7340366,15.6649466,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.10546108,Modrá (Mírné znečištění)
Minická skála,50.2185729,14.2877411,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.6169277,Tmavě zelená (Znečištěná)
Unnamed POI,50.2461729,14.3032647,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.2123128,Zelená (Silné znečištění)
Unnamed POI,50.2469453,14.3030941,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.2123128,Zelená (Silné znečištění)
Unnamed POI,49.1910671,16.6076078,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.5112658,Oranžová (Extrémní znečištění)
Unnamed POI,49.1909015,16.6075924,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.5112658,Oranžová (Extrémní znečištění)
Louštín,50.1639178,13.7937011,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14099227,Modrá (Mírné znečištění)
Unnamed POI,50.0799461,14.4011278,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.3506646,Oranžová (Extrémní znečištění)
Unnamed POI,50.0801624,14.401042,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.3506646,Oranžová (Extrémní znečištění)
Unnamed POI,50.085613,14.3911026,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,cs:Vyhlídka s vinicí (Strahovský klášter),Unknown,Unknown,Unknown,Unknown,Unknown,3.500648,Oranžová (Extrémní znečištění)
U Tety,49.7477942,16.5794314,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12502599,Modrá (Mírné znečištění)
Unnamed POI,49.3862608,16.5975731,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.23083752,Světle modrá (Střední znečištění)
Unnamed POI,50.0995721,14.4847733,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,3.692824,Oranžová (Extrémní znečištění)
Unnamed POI,50.103294,14.4942347,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.7274215,Oranžová (Extrémní znečištění)
Unnamed POI,50.0994488,14.4949052,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,3.7274215,Oranžová (Extrémní znečištění)
Unnamed POI,50.0954987,14.5096357,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,3.37368,Oranžová (Extrémní znečištění)
Devět skal,49.6707331,16.0322371,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,cs:Devět skal,Unknown,Unknown,Unknown,Unknown,Unknown,0.07768817,Tmavě modrá (Slabé znečištění)
Skalní hrad,50.8721713,15.0894025,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17626138,Světle modrá (Střední znečištění)
Kočičí kameny,50.886902,15.2311173,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.13411497,Modrá (Mírné znečištění)
Přerovská hůra,50.1619838,14.8397501,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.33538672,Tmavě zelená (Znečištěná)
Břístevská hůra,50.1376173,14.8515919,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.32037538,Tmavě zelená (Znečištěná)
Unnamed POI,50.0627183,14.3993057,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.6143632,Oranžová (Extrémní znečištění)
vyhlídka Na Horizontu,49.724019,13.4381272,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,yes,Unknown,Unknown,0.8048529,Zelená (Silné znečištění)
Unnamed POI,50.0477405,14.4038893,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.4219449,Oranžová (Extrémní znečištění)
Unnamed POI,50.0451674,14.3916247,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0365696,Oranžová (Extrémní znečištění)
Unnamed POI,50.026825,14.4631159,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.831878,Oranžová (Extrémní znečištění)
Dolní můstek,49.3736564,16.7291992,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.19688983,Světle modrá (Střední znečištění)
Unnamed POI,48.8586838,16.044129,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0315042,Zelená (Silné znečištění)
Unnamed POI,48.8588667,16.0446469,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0315042,Zelená (Silné znečištění)
Unnamed POI,50.4905664,13.1581663,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.09956767,Modrá (Mírné znečištění)
Unnamed POI,50.416983,15.7760282,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1867215,Světle modrá (Střední znečištění)
Rozhledna Stráž u Aše,50.2278399,12.2719715,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12194061,Modrá (Mírné znečištění)
Unnamed POI,49.192252,16.6077407,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,3.5112658,Oranžová (Extrémní znečištění)
Unnamed POI,49.2237865,16.6708375,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.9721463,Zelená (Silné znečištění)
Unnamed POI,50.1034819,14.3213721,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.9382424,Žlutá (Velmi silné znečištění)
Unnamed POI,49.397479,16.5998842,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.22730559,Světle modrá (Střední znečištění)
Unnamed POI,49.9611983,14.2032906,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.37214467,Tmavě zelená (Znečištěná)
Unnamed POI,50.7526006,15.5478319,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.09737346,Modrá (Mírné znečištění)
Unnamed POI,49.2277939,15.3619676,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.06508031,Tmavě modrá (Slabé znečištění)
Unnamed POI,50.787327,14.038788,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.18138102,Světle modrá (Střední znečištění)
Unnamed POI,50.4403216,14.587061,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15135247,Modrá (Mírné znečištění)
Unnamed POI,50.4292752,14.5830028,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1540343,Modrá (Mírné znečištění)
Unnamed POI,50.7781971,14.0685152,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20855232,Světle modrá (Střední znečištění)
Unnamed POI,50.7781131,14.0756878,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2172474,Světle modrá (Střední znečištění)
Unnamed POI,50.7781291,14.076765,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2172474,Světle modrá (Střední znečištění)
Unnamed POI,50.77845,14.063623,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.20288621,Světle modrá (Střední znečištění)
Unnamed POI,50.7783137,14.0543879,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1989127,Světle modrá (Střední znečištění)
Unnamed POI,50.7792435,14.0494411,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17841363,Světle modrá (Střední znečištění)
Mariánská vyhlidka,50.5479784,15.193524,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,cs:Mariánská vyhlídka,Unknown,Unknown,Unknown,Unknown,Unknown,0.16821498,Světle modrá (Střední znečištění)
