name,lat,lon
Krásná vyhlídka,50.7639,15.2863
Vyhlídka k Jizerkám,50.7514,15.2827
Šmídova vyhlídka,50.7442,15.569
Unnamed POI,49.4863,16.6396
Vyhlídka českých bratří,50.6262,15.2015
Unnamed POI,50.6305,15.1995
Výhled na Suché skály,50.6323,15.2057
Unnamed POI,50.2507,12.3917
Unnamed POI,50.7666,15.4289
Unnamed POI,50.2016,16.5364
Unnamed POI,49.4356,18.1907
Třitrubecká vyhlídka,49.7038,13.7845
Borůvka,49.8401,16.0625
Unnamed POI,49.1557,16.5394
Unnamed POI,49.1541,16.5429
Unnamed POI,49.1576,16.5359
Unnamed POI,49.2061,16.4429
Vyhlídková plošina Lovoš,50.5278,14.0183
Unnamed POI,50.5355,14.0103
Unnamed POI,50.3976,12.7002
Unnamed POI,49.1444,16.506
Rozhledna Kosice,50.1902,15.5309
Výhled od Lechova kamene na město Kouřim,50.0023,14.9862
Voltušská vyhlídka,49.5841,13.8396
Unnamed POI,49.4281,18.0921
Unnamed POI,49.4382,18.0484
Unnamed POI,49.4421,18.03
Unnamed POI,49.4425,18.008
Unnamed POI,49.4355,18.0173
Unnamed POI,50.3302,12.5247
Unnamed POI,49.999,14.5592
Unnamed POI,50.0429,14.3841
Unnamed POI,50.0401,14.38
Unnamed POI,50.2214,13.6706
Unnamed POI,49.6941,13.8166
Unnamed POI,49.674,13.8659
Unnamed POI,49.2747,16.4597
Unnamed POI,49.0171,15.3894
Unnamed POI,49.4749,14.525
Unnamed POI,50.0543,16.6876
Unnamed POI,50.2614,14.6359
Kamenný stůl,49.2223,17.2526
Unnamed POI,50.1207,13.4398
Skuhrov,50.2273,16.2887
Unnamed POI,49.3561,14.2712
"Tis, u kapličky",49.7128,15.4883
Unnamed POI,50.5449,13.4685
Unnamed POI,48.9062,14.4978
Rozhledna Slovácký dvůr,49.0126,17.4413
Unnamed POI,50.7534,15.2717
Unnamed POI,49.3243,16.6418
Unnamed POI,49.1578,15.8034
Unnamed POI,49.1578,15.8044
Unnamed POI,50.6568,14.5561
Unnamed POI,50.6559,14.5688
Jurkova jáma,50.0668,14.106
Unnamed POI,50.4349,13.7581
Unnamed POI,50.3984,13.6324
Unnamed POI,51.0176,14.3275
Unnamed POI,50.0295,14.3939
Unnamed POI,50.0334,14.3991
Unnamed POI,48.8084,16.6541
Unnamed POI,48.8091,16.6544
Unnamed POI,48.8074,16.6524
Vyhlídka U andílka,49.3124,17.2493
Unnamed POI,48.9422,16.9234
Unnamed POI,49.9649,14.4732
Unnamed POI,49.9728,14.4513
Unnamed POI,49.8137,12.8548
Unnamed POI,50.3384,14.323
Unnamed POI,49.5277,16.7062
Unnamed POI,49.1906,16.6059
Unnamed POI,50.0463,14.3977
Unnamed POI,50.6391,14.0507
Unnamed POI,50.6391,14.0504
Pěkný výhled,50.7836,15.329
Výhled Čertův Kámen,50.8305,15.2986
Unnamed POI,49.3722,17.7538
Unnamed POI,48.9365,16.311
Unnamed POI,49.3735,18.141
Strom života - památník 100 let Republiky,49.5362,16.0126
Unnamed POI,50.7353,15.2446
Unnamed POI,49.1621,13.1908
Unnamed POI,49.3448,16.4109
Unnamed POI,49.3343,16.4052
Panoramata,50.2317,17.051
Unnamed POI,49.5814,18.3956
Unnamed POI,49.9383,14.6245
Unnamed POI,49.6856,13.4678
Unnamed POI,49.6831,13.4647
Babická vyhlídka,49.2794,16.6783
Unnamed POI,50.0403,13.8778
Unnamed POI,50.7267,14.5214
Rozhledna Sosnová,49.9934,17.6528
Unnamed POI,49.9153,14.3837
Unnamed POI,49.9153,14.3835
Unnamed POI,49.9126,14.3931
Unnamed POI,49.9004,14.4054
Unnamed POI,50.1002,14.5793
Unnamed POI,48.9389,14.2511
Unnamed POI,50.6736,14.7648
Unnamed POI,50.6971,14.6276
Unnamed POI,50.6891,14.6706
Unnamed POI,50.058,14.3661
Unnamed POI,49.4324,16.3153
Vyhlídka,50.6379,13.8603
Rozhledna Doubravka,50.6388,13.8602
Unnamed POI,48.8958,15.8152
Unnamed POI,50.225,12.1883
Kouty nad Desnou kolejka linowa,50.1,17.116
Unnamed POI,48.8457,15.9744
Unnamed POI,48.8465,15.9684
Unnamed POI,48.8108,15.9969
Unnamed POI,48.8078,15.9938
Unnamed POI,48.8083,15.993
Vyhlídka Soudek,48.9819,17.0334
Unnamed POI,50.7801,14.5085
Rozhledna Soběšovice,49.7286,18.4625
Unnamed POI,49.8152,13.9984
Unnamed POI,50.9271,14.6457
Unnamed POI,50.9284,14.6458
Unnamed POI,49.0775,15.4436
Unnamed POI,49.0751,15.4454
Unnamed POI,49.8638,15.3486
Unnamed POI,49.1368,13.4606
Unnamed POI,50.5955,14.0847
Vyhlídka republiky,50.8169,14.5284
Unnamed POI,49.173,13.5053
Unnamed POI,49.1812,13.4837
Unnamed POI,50.0196,14.302
Unnamed POI,49.8719,15.5964
Unnamed POI,49.4461,12.7875
Unnamed POI,50.0847,13.6391
Unnamed POI,50.0989,13.6787
Unnamed POI,49.1459,13.4692
Unnamed POI,50.1038,14.0502
Unnamed POI,50.1047,14.0572
Unnamed POI,50.3897,15.1307
Unnamed POI,50.657,15.9849
Unnamed POI,50.002,14.0775
Unnamed POI,50.0123,14.1045
Unnamed POI,49.0887,16.3428
Unnamed POI,49.3409,17.999
Unnamed POI,50.071,14.3985
Unnamed POI,49.212,15.8632
Unnamed POI,49.8765,14.4432
Brýlařský lom,50.7351,14.5931
Unnamed POI,50.0515,14.6407
Unnamed POI,49.9055,14.2841
Unnamed POI,50.7332,14.5969
Vyhlídka poštolek,50.7333,14.5978
Unnamed POI,50.0808,14.4017
Dolní vyhlídka Edmundova kamene,50.8852,14.2807
Unnamed POI,50.7339,14.6009
Unnamed POI,50.7336,14.6004
Unnamed POI,50.7339,14.6014
Unnamed POI,49.848,18.5174
Unnamed POI,49.7453,18.5353
Sychrák,49.3453,16.4361
ptačí pozorovatelna,50.6281,14.54
Unnamed POI,49.3537,16.7045
Unnamed POI,49.3994,16.7184
Unnamed POI,50.742,14.5383
Unnamed POI,50.6201,14.4143
Medvědí vyhlídka,50.6105,14.5632
Unnamed POI,49.7714,13.5907
Unnamed POI,49.9706,14.139
Unnamed POI,49.7639,13.5323
Unnamed POI,50.1688,14.3698
Unnamed POI,50.6116,14.5618
Unnamed POI,49.9181,14.0218
Unnamed POI,49.9202,14.0234
Unnamed POI,50.2632,16.1131
Unnamed POI,50.2628,16.1156
Unnamed POI,50.2656,16.1127
Unnamed POI,50.5897,14.6609
Unnamed POI,50.5336,14.2865
Unnamed POI,50.5292,14.2249
Vyhlídka Na Kouli,50.1821,12.7905
Unnamed POI,48.8668,13.7651
Výhled na Liblín,49.9196,13.5569
Unnamed POI,49.4886,18.0012
Unnamed POI,49.4881,18.0039
Unnamed POI,49.3185,18.1223
Unnamed POI,49.8928,14.3622
Novomlýnská vodárenská věž,50.0923,14.4283
Národní muzeum věž,50.0791,14.4306
Unnamed POI,50.7366,14.6162
Na Chocholce,50.6135,15.1862
Dancing House viewpoint,50.0755,14.4141
Unnamed POI,49.0775,15.4403
Unnamed POI,49.1688,16.1842
Unnamed POI,49.1588,16.1666
Unnamed POI,49.1653,16.1687
Unnamed POI,49.0932,16.2483
Unnamed POI,49.1936,16.5927
Kabuďův vrch,49.6042,18.195
Unnamed POI,49.4311,12.8618
Hvězdárna,50.0883,12.375
Unnamed POI,49.7504,15.0889
Unnamed POI,49.7496,15.0897
Vyhlídka nad Fedlem,48.7658,14.0547
Unnamed POI,50.3479,13.0452
Velká Baba,49.0993,16.2253
Unnamed POI,49.9166,17.1851
Unnamed POI,49.2142,16.6289
Stezka Valaška,49.4934,18.2679
Unnamed POI,49.1912,16.6055
Unnamed POI,50.2616,13.0013
Unnamed POI,50.8096,14.705
Unnamed POI,50.8087,14.7058
Unnamed POI,49.5357,18.837
Unnamed POI,50.6689,15.5695
Rottrovy domky,50.7298,15.8126
Unnamed POI,50.7315,15.8132
Unnamed POI,50.729,15.8197
Unnamed POI,50.7366,15.8234
Unnamed POI,48.7381,14.5457
Ferdinandova vyhlídka,50.6879,14.6687
Unnamed POI,49.3249,17.7866
Unnamed POI,49.8428,14.1296
Unnamed POI,50.3477,16.3542
Unnamed POI,50.3579,16.3545
Unnamed POI,49.0476,14.0409
Unnamed POI,49.835,15.6519
Unnamed POI,50.7908,14.5274
Unnamed POI,50.7891,14.5236
Unnamed POI,50.5707,13.4647
Unnamed POI,50.5714,13.4649
Unnamed POI,50.5706,13.4642
Unnamed POI,50.5554,13.5025
Hráz rybníku Dolní Peklo,49.867,15.6093
Unnamed POI,50.5802,13.497
Dolní vyhlídka,50.5721,13.518
Horní vyhlídka,50.5731,13.5181
Unnamed POI,50.5425,13.4609
Terezina vyhlídka,50.5418,13.4744
Unnamed POI,50.6132,13.5201
Novoměstská radnice,50.0782,14.4213
Unnamed POI,50.3574,12.934
Unnamed POI,49.7629,13.8658
Unnamed POI,50.7903,15.2183
Unnamed POI,50.1912,12.8218
Unnamed POI,49.1684,13.5056
výhled na Helfenburk,50.5819,14.3784
Malinská skála,49.661,16.0715
Unnamed POI,50.2671,13.6831
Unnamed POI,50.2225,13.6932
Unnamed POI,49.4124,14.6629
Unnamed POI,49.4112,14.6568
Unnamed POI,50.4804,14.6178
Unnamed POI,50.2,12.8429
Unnamed POI,50.2138,12.8693
Unnamed POI,50.2059,12.8964
Unnamed POI,50.2053,12.8985
Unnamed POI,50.6483,15.6992
Unnamed POI,49.3342,13.2301
Těnovická vyhlídka,49.6247,13.6344
Unnamed POI,49.6852,13.4681
Unnamed POI,49.3086,15.2935
Svatý jezevčík,49.7317,13.8686
Unnamed POI,50.1898,13.9854
Malý belvedér,50.0897,14.4013
Unnamed POI,50.0906,14.4033
Unnamed POI,50.0579,14.2197
Unnamed POI,49.319,14.3497
Unnamed POI,49.3448,14.5015
Unnamed POI,49.3413,14.5004
Čertova stěna,48.9205,17.2741
Unnamed POI,49.0315,13.9822
Unnamed POI,49.545,16.3358
Štátula,49.303,17.2381
Unnamed POI,49.4208,17.1648
Unnamed POI,49.102,13.4316
Unnamed POI,50.0973,17.2915
Rabštejn,49.948,17.1503
Unnamed POI,49.356,14.0858
Unnamed POI,49.3676,14.1449
Unnamed POI,49.6829,16.6616
Unnamed POI,49.5127,16.5036
Unnamed POI,50.1087,17.3107
Unnamed POI,50.5562,13.6499
Lipa sp.,49.196,16.515
Unnamed POI,49.2167,16.6709
Unnamed POI,50.7315,14.1149
Unnamed POI,50.7513,14.0914
Unnamed POI,48.9532,14.244
Unnamed POI,49.228,14.9746
Unnamed POI,50.4906,13.9854
Unnamed POI,50.4868,13.9895
Unnamed POI,50.6012,14.2619
Fričova vyhlídka,50.6755,14.076
Unnamed POI,49.1565,13.4392
Unnamed POI,49.9938,14.3364
Unnamed POI,49.9922,14.3403
Unnamed POI,49.9884,14.3332
Unnamed POI,50.2025,12.8418
Unnamed POI,50.202,12.8477
Městské skály (675 m),50.0073,16.9775
Vyhlídková věž Haniperk - Svobodné Hory,49.1231,14.1168
Unnamed POI,48.8107,14.3192
Unnamed POI,50.0917,14.3987
Unnamed POI,48.8106,14.3185
Unnamed POI,50.2091,12.8933
Unnamed POI,50.208,12.8377
Unnamed POI,48.8177,14.3172
Unnamed POI,50.6743,14.6779
Unnamed POI,50.1967,14.2548
Unnamed POI,50.0937,14.4089
Unnamed POI,50.219,12.8755
Unnamed POI,50.2191,12.8743
Unnamed POI,50.2623,17.43
Unnamed POI,50.7802,14.185
Unnamed POI,50.7802,14.1853
Unnamed POI,50.7797,14.1861
Unnamed POI,48.8445,14.3154
Unnamed POI,49.2787,13.6183
Unnamed POI,49.964,18.2033
Unnamed POI,49.3575,14.2698
Unnamed POI,49.1678,13.4856
Unnamed POI,49.1945,16.6
Unnamed POI,48.8105,14.3161
Unnamed POI,50.0723,14.4167
Unnamed POI,50.1718,17.6043
Unnamed POI,50.1717,17.6041
Farní vyhlídka,50.2324,14.4098
Unnamed POI,49.9286,14.6889
Unnamed POI,50.0957,14.4255
Unnamed POI,50.073,14.3645
Unnamed POI,50.0786,14.3963
Čtyři palice,49.6861,16.0933
Unnamed POI,50.0776,14.3938
Unnamed POI,50.2677,16.1136
Unnamed POI,50.0652,14.6968
Unnamed POI,50.0709,14.685
Unnamed POI,50.1849,14.3754
Unnamed POI,50.1838,14.3746
Unnamed POI,50.0957,14.4201
Unnamed POI,50.566,16.0758
Unnamed POI,49.4894,18.4913
Unnamed POI,50.7865,14.4778
Unnamed POI,50.7835,14.4785
Unnamed POI,50.7829,14.481
Unnamed POI,50.7829,14.4819
Unnamed POI,49.2727,16.457
Chlukov,49.7148,13.7862
Unnamed POI,50.3883,13.0271
Unnamed POI,50.6382,14.5701
Unnamed POI,50.5717,16.1405
Unnamed POI,50.6342,14.5568
Unnamed POI,50.1233,13.9932
Unnamed POI,50.2741,14.2538
Unnamed POI,50.7644,14.5651
Unnamed POI,49.6362,18.2904
Unnamed POI,48.811,14.315
Unnamed POI,48.809,14.315
Unnamed POI,50.0855,12.8353
Unnamed POI,50.1081,15.9805
Unnamed POI,48.8138,14.3219
Unnamed POI,50.406,14.4489
Unnamed POI,50.1631,14.8366
Skalní vyhlídka,49.4484,16.3205
Unnamed POI,49.4494,16.3136
Výhled na vilu Mittrovských,49.4519,16.323
Unnamed POI,50.7859,14.4758
Unnamed POI,48.9776,14.4672
Unnamed POI,49.1275,16.468
Unnamed POI,50.7096,14.5907
Unnamed POI,50.6596,14.6733
Unnamed POI,50.7611,14.4757
Karlova Výšina,50.5113,13.4109
Na kamenech. Pohled na hřeben a Sněžku.,50.6689,15.5702
Unnamed POI,50.658,15.5755
Unnamed POI,49.3325,15.8796
Unnamed POI,50.7338,15.2752
Unnamed POI,50.1029,14.3225
Unnamed POI,50.5667,13.9729
Unnamed POI,50.5667,13.9732
Unnamed POI,50.8649,14.5658
Unnamed POI,50.8649,14.5706
Unnamed POI,50.8546,14.572
Výhled na Smržovku,50.7357,15.2518
Výhled na Krkonoše,50.7367,15.2579
Výhled na viadukt,50.7383,15.2503
Unnamed POI,50.5885,14.5708
Unnamed POI,50.5914,14.5717
Výhled na chatu Bunč,49.1816,17.3481
Vyhlídka pod Barabášem,49.2142,17.6658
Šibeniční vrch,49.2231,17.872
Unnamed POI,49.9585,14.7143
Unnamed POI,49.9583,14.7121
Unnamed POI,50.8222,14.4652
Unnamed POI,50.8216,14.4629
Unnamed POI,50.8217,14.4653
Unnamed POI,49.6788,18.2068
Unnamed POI,49.6805,18.2105
Unnamed POI,49.6815,18.2086
výhled na Českou Lípu,50.6721,14.4357
výhled na Nový Bor,50.6698,14.4358
výhled na Nový Oldřichov,50.6688,14.4379
Unnamed POI,50.6785,14.364
Unnamed POI,50.6801,14.3604
Johannisstein Aussicht,50.8345,14.7178
Unnamed POI,50.1144,14.5814
Vyhlídková věž na skokanském můstku,50.5307,15.3483
Unnamed POI,49.9014,14.2517
Unnamed POI,49.9081,14.2512
Unnamed POI,49.8148,13.9877
Unnamed POI,49.9019,14.2548
Hoher Stein,49.7211,17.6391
Dvořáčkova vyhlídka,50.3396,16.1559
Vyhlídka Kačenka,50.5777,16.2581
Vyhlídka do Zaječí rokle,50.5414,16.2978
výhled na Lužické hory,50.6653,14.439
Unnamed POI,50.668,14.4323
Unnamed POI,50.6635,14.4334
Unnamed POI,49.2054,17.6137
Unnamed POI,48.9238,14.3294
Skrytá vyhlídka,49.8608,14.467
Unnamed POI,48.9355,14.2944
Unnamed POI,50.7451,14.4829
Unnamed POI,49.4073,16.0973
Unnamed POI,49.0976,16.3874
Unnamed POI,49.0975,16.3865
Unnamed POI,49.954,14.1767
Horymírka,49.5582,16.3348
Unnamed POI,49.9548,14.1841
Unnamed POI,49.1811,16.559
Unnamed POI,49.1853,16.5616
Unnamed POI,50.6881,14.4366
Turistická rozhledna Vysoká Srbská,50.4867,16.2298
Unnamed POI,50.6836,14.436
Unnamed POI,49.2425,14.3826
Unnamed POI,50.8255,14.5014
Unnamed POI,50.1044,14.5638
Rozhledna Šťastná věž,49.6181,13.6134
Unnamed POI,50.0075,12.6088
Unnamed POI,50.0078,12.5955
Unnamed POI,50.0025,12.6052
Vyhlídková plošina,50.2019,12.9124
Unnamed POI,50.4744,13.1717
Unnamed POI,49.3428,17.929
vyhlídková terasa,49.2257,14.1275
Vyhlídka Skalka,49.8283,14.4502
Unnamed POI,49.7101,13.8752
Unnamed POI,50.8418,14.492
Unnamed POI,50.8432,14.4903
Unnamed POI,50.8424,14.4904
Unnamed POI,50.844,14.4924
Unnamed POI,50.8419,14.491
Rozhledna Lenka,50.5635,16.1444
Unnamed POI,49.1545,16.083
Unnamed POI,49.9982,14.5592
Unnamed POI,49.9986,14.5567
Unnamed POI,50.6681,14.4657
Jelen evropský,50.1569,15.9266
Unnamed POI,49.0387,17.1552
Unnamed POI,50.8725,15.1868
Vyhlídka na Střmen,50.5944,16.1314
Unnamed POI,50.1576,17.3159
Unnamed POI,50.664,14.4683
Bezděz,50.664,14.4598
"Česká Lípa, Ralsko",50.686,14.4816
Unnamed POI,49.2311,16.4599
Unnamed POI,48.8091,14.3143
Unnamed POI,48.8096,14.3131
Česká Lípa,50.6728,14.4908
Rozhledna Feistův kopec,50.3785,16.3174
Unnamed POI,50.1217,15.3015
Unnamed POI,50.0304,14.3138
Unnamed POI,49.9747,17.1413
Unnamed POI,49.9839,14.4038
Melicharka (skála),49.6835,13.516
Vyhlídka Malhotky 269 m.n.m,49.149,17.0542
Vyhlídka na výsluní,48.9028,16.9472
Unnamed POI,49.2973,16.7009
Unnamed POI,50.1821,14.456
Unnamed POI,50.3102,17.1125
Unnamed POI,48.8126,14.3045
Unnamed POI,49.2614,14.3041
Unnamed POI,50.8836,14.2812
Unnamed POI,50.8847,14.2819
vyhlídka Radovič,50.2729,14.2508
Unnamed POI,50.0297,14.3357
Vyhlídka Homole,49.9552,14.2781
vyhlídka,49.2442,16.7387
Unnamed POI,50.6564,15.6826
Unnamed POI,49.7852,14.8558
Hajnýho vyhlídka u Májky,48.915,13.7987
Unnamed POI,50.6124,14.4826
Unnamed POI,50.0793,17.7206
Unnamed POI,49.073,16.4694
Unnamed POI,50.7847,15.1146
Výří skála,49.45,16.3021
Unnamed POI,49.3064,14.108
Unnamed POI,49.5345,14.5163
Unnamed POI,49.0723,17.4241
Špalkova vyhlídka,48.84,16.0314
Unnamed POI,49.2481,18.1124
Unnamed POI,49.0686,17.3043
Unnamed POI,50.4902,13.9845
Unnamed POI,50.3851,12.9359
Unnamed POI,50.8433,14.3976
Unnamed POI,50.2036,14.3625
Unnamed POI,50.243,13.567
Unnamed POI,49.4525,16.3154
Burianova rozhledna (Milena),49.517,16.5137
Unnamed POI,50.7427,15.7696
Unnamed POI,49.866,13.6013
Unnamed POI,48.921,13.9083
Vyhlídka Seppa Wudyho,49.2001,13.2163
Unnamed POI,50.4773,14.9125
Unnamed POI,49.1396,14.1346
Unnamed POI,49.5877,18.1191
Unnamed POI,49.8056,17.0371
Unnamed POI,51.0083,14.4483
Unnamed POI,49.7418,17.335
Unnamed POI,50.5823,13.465
Unnamed POI,48.8551,16.0395
Unnamed POI,48.9986,14.0066
Unnamed POI,48.7876,14.108
Unnamed POI,48.7922,14.1038
Unnamed POI,50.0693,14.8579
Krásná vyhlídka,50.6904,14.8848
Unnamed POI,49.8587,13.7619
Unnamed POI,49.1901,13.5689
Unnamed POI,50.8682,14.296
Unnamed POI,50.5205,13.6318
Unnamed POI,49.0076,13.9233
Unnamed POI,49.5175,14.1778
Unnamed POI,50.0676,14.6903
Unnamed POI,50.8278,14.5117
Unnamed POI,50.1233,12.2213
Unnamed POI,50.1611,14.313
Unnamed POI,50.6077,14.2857
Unnamed POI,49.1619,16.0887
Unnamed POI,49.7729,13.1237
Unnamed POI,48.959,13.8656
Unnamed POI,50.8521,15.1721
Vyhlídková plošina,50.1256,14.2808
Vyhlídka Floriánek,48.9083,16.8248
Korunní vyhlídka,50.1876,12.7965
Unnamed POI,50.6737,14.7097
Unnamed POI,50.6752,14.7094
Unnamed POI,50.6742,14.7142
Unnamed POI,48.8125,14.3162
Unnamed POI,48.815,14.317
Rozhledna Amálka,50.1151,16.6028
Unnamed POI,50.5587,16.207
Krtičkova vyhlídka,50.5606,16.2081
Unnamed POI,50.215,12.8935
Unnamed POI,50.2781,12.9991
Unnamed POI,50.8526,14.5636
Unnamed POI,50.0828,17.2298
Nad Vaněčkem,48.6568,14.5991
U Ludvických Hor,48.6598,14.6008
Malonty U Jákla,48.6822,14.588
Unnamed POI,49.2358,16.594
Unnamed POI,50.2237,12.8852
Unnamed POI,50.099,14.4618
Unnamed POI,49.9438,14.4059
Unnamed POI,49.9448,14.4039
Unnamed POI,49.9475,14.3981
Unnamed POI,49.9485,14.397
Unnamed POI,49.9515,14.3961
Unnamed POI,50.8184,14.7124
Unnamed POI,50.8174,14.714
Unnamed POI,50.8072,14.5496
Unnamed POI,50.7803,14.668
Unnamed POI,50.6653,14.0912
Unnamed POI,49.1499,13.4151
rozhledna Holedná,49.2149,16.5443
Unnamed POI,49.8483,13.6089
Vyhlídka z Domaniny,49.012,16.7837
Unnamed POI,49.9401,14.3967
Unnamed POI,49.9455,14.3973
Unnamed POI,50.7136,14.458
Unnamed POI,50.7159,14.4468
Unnamed POI,50.2251,14.3874
Unnamed POI,50.2133,14.357
Radechovské skály,50.2781,13.2639
Unnamed POI,49.8502,13.4468
Unnamed POI,50.8094,15.0723
Unnamed POI,49.0924,16.2497
Rozhledna Sofie,50.0053,14.4181
Unnamed POI,49.9279,14.1448
"Česká Lípa, Bezděz",50.6619,14.4817
Kočičí vrch,49.8017,17.431
Unnamed POI,50.5,15.0397
Unnamed POI,50.4966,15.0459
Unnamed POI,49.1288,16.2778
Unnamed POI,49.194,17.5041
Unnamed POI,49.1946,17.4926
Unnamed POI,49.1879,17.4712
Unnamed POI,49.6901,18.5682
Unnamed POI,49.1345,16.2488
Unnamed POI,49.7756,14.6542
Unnamed POI,50.0964,14.5
Unnamed POI,50.1133,14.3175
Unnamed POI,49.8009,13.9894
Unnamed POI,50.031,14.7264
Unnamed POI,49.9358,14.3333
Unnamed POI,50.1015,14.5445
Unnamed POI,50.101,14.5424
Unnamed POI,50.7325,14.4133
Unnamed POI,49.9845,14.351
Unnamed POI,49.1032,16.1796
Unnamed POI,49.1031,16.1799
Unnamed POI,49.1033,16.1798
Unnamed POI,50.8406,14.5693
Unnamed POI,48.9373,14.5919
Unnamed POI,50.5926,14.0746
Unnamed POI,50.6146,16.4085
Unnamed POI,49.631,18.1139
Unnamed POI,50.1795,14.3713
Unnamed POI,49.9559,13.683
Unnamed POI,50.2291,14.3765
Český betlém,50.3388,16.1607
Unnamed POI,49.5914,17.4985
Unnamed POI,50.5978,14.4572
Unnamed POI,50.5949,14.4568
Unnamed POI,50.6055,14.421
Unnamed POI,50.6055,14.4215
Unnamed POI,49.0983,16.2629
Unnamed POI,50.5954,14.4464
Unnamed POI,50.5946,14.4441
Unnamed POI,50.5958,14.447
Unnamed POI,50.5963,15.2503
Unnamed POI,50.5975,15.2556
Unnamed POI,50.5889,14.4516
Unnamed POI,49.7008,17.5829
Unnamed POI,49.3935,18.2502
Unnamed POI,49.3928,18.2553
Unnamed POI,49.4032,18.2699
Unnamed POI,49.0197,15.5687
Unnamed POI,48.9566,16.7614
Unnamed POI,50.5807,14.4674
Unnamed POI,50.5669,13.9727
Unnamed POI,50.1282,14.3722
Unnamed POI,50.1298,14.3859
Unnamed POI,49.66,18.1539
Unnamed POI,48.8178,14.3136
Unnamed POI,50.0483,14.5173
Unnamed POI,49.0991,14.1398
Unnamed POI,50.0002,14.6805
Markův kopec,49.538,18.2237
Unnamed POI,50.3504,14.4731
Unnamed POI,49.8565,14.3958
Unnamed POI,50.5997,15.213
Unnamed POI,49.147,16.2633
Unnamed POI,49.149,16.2553
Unnamed POI,49.9454,14.0928
Unnamed POI,49.9468,14.0938
Unnamed POI,50.0834,14.41
Unnamed POI,50.08,14.4019
Unnamed POI,50.0654,14.4847
Unnamed POI,50.5794,16.1328
Rozhledna Radošov,48.925,17.4282
Unnamed POI,48.8566,16.0384
Unnamed POI,50.6636,15.0776
Unnamed POI,49.9621,14.3638
Unnamed POI,49.9483,14.3622
Unnamed POI,50.0719,14.3257
Unnamed POI,49.1936,16.5867
Unnamed POI,50.1162,14.4908
Unnamed POI,49.7505,17.6398
Unnamed POI,49.2785,16.4616
Unnamed POI,49.254,16.4831
Unnamed POI,50.0701,14.4432
Unnamed POI,49.9759,14.3904
Unnamed POI,49.2859,16.6715
Unnamed POI,49.0353,16.2031
Unnamed POI,49.0351,16.2022
Unnamed POI,50.6779,14.2206
Unnamed POI,49.6292,18.2336
Unnamed POI,48.8734,14.5535
Unnamed POI,49.0407,14.0067
Mrtvý muž,49.949,17.0983
Unnamed POI,50.5285,14.5987
Unnamed POI,50.5282,14.5924
Unnamed POI,50.5287,14.5926
Unnamed POI,50.5359,14.5838
Unnamed POI,48.8253,14.3177
Unnamed POI,49.1387,16.2385
Unnamed POI,50.7245,14.6101
Unnamed POI,50.6564,14.5119
Unnamed POI,49.3559,16.3497
Unnamed POI,49.3594,16.301
Unnamed POI,49.3612,16.3015
Unnamed POI,49.3607,16.4219
Unnamed POI,49.7386,13.5516
Unnamed POI,50.564,16.2761
Unnamed POI,49.0978,16.2584
Unnamed POI,49.0981,16.2595
Unnamed POI,49.0985,16.2616
Unnamed POI,50.114,15.2984
Unnamed POI,50.0426,15.2906
Unnamed POI,49.4996,17.8923
Unnamed POI,49.4995,17.889
Unnamed POI,49.2343,13.4918
Unnamed POI,49.2548,16.4923
Unnamed POI,50.4107,13.8068
Unnamed POI,49.9527,18.1005
Unnamed POI,49.2984,16.7496
Poutníkův trůn,49.8483,14.2262
Unnamed POI,49.2943,16.7423
Unnamed POI,49.2991,16.7413
Unnamed POI,50.5526,14.9827
Unnamed POI,50.2379,14.8968
Unnamed POI,49.2951,16.7481
Unnamed POI,50.7128,14.6535
Unnamed POI,50.7252,14.6439
Unnamed POI,50.7188,14.638
Unnamed POI,50.6355,14.0741
Unnamed POI,49.7281,17.3126
Unnamed POI,49.8992,14.1345
Unnamed POI,49.948,14.0911
Unnamed POI,49.9614,14.1254
Unnamed POI,49.962,14.125
Unnamed POI,50.0815,15.3018
Unnamed POI,48.7829,16.8245
Unnamed POI,48.8338,14.2939
Unnamed POI,49.8648,17.3701
Unnamed POI,49.639,17.552
Unnamed POI,49.9544,14.1774
Unnamed POI,49.954,14.1747
Unnamed POI,49.6417,17.4883
Unnamed POI,49.8813,17.2104
Unnamed POI,49.3282,18.3085
Unnamed POI,49.3274,18.3022
Unnamed POI,50.0366,17.4494
Ločarův kámen,49.5459,15.5409
Unnamed POI,50.0812,14.5633
Unnamed POI,49.0633,14.4468
Unnamed POI,49.2075,16.46
Unnamed POI,49.2081,16.1621
Unnamed POI,49.7957,17.3321
Unnamed POI,49.5371,17.7475
Unnamed POI,49.0464,14.0656
Unnamed POI,49.3263,16.6539
Lorelei,49.8195,17.7106
Unnamed POI,50.7166,15.4932
Unnamed POI,49.996,14.8605
Unnamed POI,49.996,14.8615
Unnamed POI,50.0786,16.3084
Unnamed POI,49.3071,14.1464
Unnamed POI,49.1933,17.5885
Unnamed POI,50.5683,15.9825
Unnamed POI,50.6382,15.7156
Unnamed POI,50.6739,15.7274
Unnamed POI,50.6758,15.7185
Unnamed POI,49.267,15.5205
Gräfova vyhlídka,50.1911,17.1774
Unnamed POI,50.4877,14.5191
Unnamed POI,50.144,14.8018
Unnamed POI,50.764,14.5574
Kazabrud,50.4965,15.6095
Unnamed POI,49.4123,18.2592
Unnamed POI,49.4125,18.2587
Rozhledna Halaška,49.8115,17.6088
